Data sorteio: 11/03/1996; Acumulou: sim; Número do Concurso: 1; Dezenas Sorteadas: 41, 05, 04, 52, 30, 33
Data sorteio: 22/04/2000; Acumulou: não; Número do Concurso: 216; Dezenas Sorteadas: 35, 42, 59, 18, 30, 14
Data sorteio: 29/04/2000; Acumulou: sim; Número do Concurso: 217; Dezenas Sorteadas: 27, 32, 03, 51, 49, 45
Data sorteio: 06/05/2000; Acumulou: não; Número do Concurso: 218; Dezenas Sorteadas: 54, 40, 42, 17, 47, 12
Data sorteio: 13/05/2000; Acumulou: sim; Número do Concurso: 219; Dezenas Sorteadas: 26, 23, 49, 28, 42, 36
Data sorteio: 20/05/2000; Acumulou: não; Número do Concurso: 220; Dezenas Sorteadas: 36, 53, 55, 13, 60, 14
Data sorteio: 27/05/2000; Acumulou: sim; Número do Concurso: 221; Dezenas Sorteadas: 54, 13, 58, 43, 50, 27
Data sorteio: 03/06/2000; Acumulou: sim; Número do Concurso: 222; Dezenas Sorteadas: 05, 48, 30, 55, 52, 19
Data sorteio: 10/06/2000; Acumulou: sim; Número do Concurso: 223; Dezenas Sorteadas: 28, 24, 22, 02, 58, 06
Data sorteio: 17/06/2000; Acumulou: sim; Número do Concurso: 224; Dezenas Sorteadas: 20, 16, 18, 07, 44, 21
Data sorteio: 24/06/2000; Acumulou: sim; Número do Concurso: 225; Dezenas Sorteadas: 21, 16, 04, 37, 02, 58
Data sorteio: 01/07/2000; Acumulou: não; Número do Concurso: 226; Dezenas Sorteadas: 02, 50, 59, 38, 49, 01
Data sorteio: 08/07/2000; Acumulou: sim; Número do Concurso: 227; Dezenas Sorteadas: 37, 26, 27, 42, 11, 48
Data sorteio: 15/07/2000; Acumulou: sim; Número do Concurso: 228; Dezenas Sorteadas: 16, 40, 45, 59, 43, 13
Data sorteio: 22/07/2000; Acumulou: não; Número do Concurso: 229; Dezenas Sorteadas: 39, 45, 11, 21, 33, 13
Data sorteio: 29/07/2000; Acumulou: sim; Número do Concurso: 230; Dezenas Sorteadas: 56, 44, 41, 40, 08, 53
Data sorteio: 05/08/2000; Acumulou: sim; Número do Concurso: 231; Dezenas Sorteadas: 16, 59, 27, 42, 44, 36
Data sorteio: 12/08/2000; Acumulou: sim; Número do Concurso: 232; Dezenas Sorteadas: 29, 19, 41, 22, 37, 59
Data sorteio: 19/08/2000; Acumulou: não; Número do Concurso: 233; Dezenas Sorteadas: 45, 03, 24, 36, 07, 32
Data sorteio: 26/08/2000; Acumulou: sim; Número do Concurso: 234; Dezenas Sorteadas: 15, 45, 54, 25, 42, 41
Data sorteio: 02/09/2000; Acumulou: sim; Número do Concurso: 235; Dezenas Sorteadas: 29, 41, 55, 02, 31, 22
Data sorteio: 09/09/2000; Acumulou: sim; Número do Concurso: 236; Dezenas Sorteadas: 10, 52, 50, 57, 25, 60
Data sorteio: 16/09/2000; Acumulou: sim; Número do Concurso: 237; Dezenas Sorteadas: 36, 07, 45, 31, 56, 57
Data sorteio: 23/09/2000; Acumulou: não; Número do Concurso: 238; Dezenas Sorteadas: 15, 09, 41, 13, 37, 42
Data sorteio: 30/09/2000; Acumulou: não; Número do Concurso: 239; Dezenas Sorteadas: 33, 21, 44, 46, 47, 06
Data sorteio: 07/10/2000; Acumulou: sim; Número do Concurso: 240; Dezenas Sorteadas: 59, 28, 25, 41, 57, 38
Data sorteio: 14/10/2000; Acumulou: sim; Número do Concurso: 241; Dezenas Sorteadas: 11, 57, 40, 35, 56, 31
Data sorteio: 21/10/2000; Acumulou: sim; Número do Concurso: 242; Dezenas Sorteadas: 22, 07, 04, 21, 28, 56
Data sorteio: 28/10/2000; Acumulou: sim; Número do Concurso: 243; Dezenas Sorteadas: 20, 47, 23, 32, 16, 11
Data sorteio: 04/11/2000; Acumulou: sim; Número do Concurso: 244; Dezenas Sorteadas: 19, 60, 50, 24, 47, 33
Data sorteio: 11/11/2000; Acumulou: não; Número do Concurso: 245; Dezenas Sorteadas: 44, 51, 27, 53, 08, 60
Data sorteio: 18/11/2000; Acumulou: sim; Número do Concurso: 246; Dezenas Sorteadas: 02, 57, 32, 43, 16, 37
Data sorteio: 25/11/2000; Acumulou: sim; Número do Concurso: 247; Dezenas Sorteadas: 34, 03, 30, 10, 23, 46
Data sorteio: 02/12/2000; Acumulou: sim; Número do Concurso: 248; Dezenas Sorteadas: 56, 16, 34, 41, 35, 32
Data sorteio: 09/12/2000; Acumulou: sim; Número do Concurso: 249; Dezenas Sorteadas: 21, 55, 54, 40, 36, 49
Data sorteio: 16/12/2000; Acumulou: sim; Número do Concurso: 250; Dezenas Sorteadas: 55, 25, 41, 42, 43, 07
Data sorteio: 23/12/2000; Acumulou: sim; Número do Concurso: 251; Dezenas Sorteadas: 34, 15, 23, 55, 49, 30
Data sorteio: 30/12/2000; Acumulou: não; Número do Concurso: 252; Dezenas Sorteadas: 17, 54, 04, 51, 32, 26
Data sorteio: 06/01/2001; Acumulou: sim; Número do Concurso: 253; Dezenas Sorteadas: 12, 11, 56, 44, 24, 37
Data sorteio: 13/01/2001; Acumulou: sim; Número do Concurso: 254; Dezenas Sorteadas: 04, 30, 56, 21, 22, 01
Data sorteio: 20/01/2001; Acumulou: sim; Número do Concurso: 255; Dezenas Sorteadas: 32, 44, 55, 19, 20, 16
Data sorteio: 27/01/2001; Acumulou: sim; Número do Concurso: 256; Dezenas Sorteadas: 21, 52, 34, 26, 02, 32
Data sorteio: 03/02/2001; Acumulou: não; Número do Concurso: 257; Dezenas Sorteadas: 28, 05, 01, 34, 04, 19
Data sorteio: 10/02/2001; Acumulou: sim; Número do Concurso: 258; Dezenas Sorteadas: 12, 60, 54, 07, 55, 50
Data sorteio: 17/02/2001; Acumulou: sim; Número do Concurso: 259; Dezenas Sorteadas: 20, 43, 33, 13, 15, 58
Data sorteio: 24/02/2001; Acumulou: sim; Número do Concurso: 260; Dezenas Sorteadas: 43, 04, 60, 59, 06, 33
Data sorteio: 03/03/2001; Acumulou: sim; Número do Concurso: 261; Dezenas Sorteadas: 05, 54, 20, 56, 30, 16
Data sorteio: 10/03/2001; Acumulou: sim; Número do Concurso: 262; Dezenas Sorteadas: 53, 60, 48, 20, 58, 11
Data sorteio: 17/03/2001; Acumulou: sim; Número do Concurso: 263; Dezenas Sorteadas: 08, 50, 26, 09, 53, 43
Data sorteio: 24/03/2001; Acumulou: não; Número do Concurso: 264; Dezenas Sorteadas: 05, 25, 31, 13, 01, 33
Data sorteio: 31/03/2001; Acumulou: sim; Número do Concurso: 265; Dezenas Sorteadas: 07, 50, 53, 16, 41, 34
Data sorteio: 07/04/2001; Acumulou: sim; Número do Concurso: 266; Dezenas Sorteadas: 38, 54, 48, 23, 02, 46
Data sorteio: 14/04/2001; Acumulou: sim; Número do Concurso: 267; Dezenas Sorteadas: 58, 01, 45, 55, 08, 46
Data sorteio: 21/04/2001; Acumulou: sim; Número do Concurso: 268; Dezenas Sorteadas: 21, 10, 47, 06, 05, 33
Data sorteio: 28/04/2001; Acumulou: sim; Número do Concurso: 269; Dezenas Sorteadas: 19, 18, 52, 25, 17, 49
Data sorteio: 05/05/2001; Acumulou: não; Número do Concurso: 270; Dezenas Sorteadas: 45, 27, 35, 40, 05, 09
Data sorteio: 12/05/2001; Acumulou: sim; Número do Concurso: 271; Dezenas Sorteadas: 14, 31, 54, 29, 26, 24
Data sorteio: 19/05/2001; Acumulou: sim; Número do Concurso: 272; Dezenas Sorteadas: 36, 58, 09, 10, 56, 24
Data sorteio: 26/05/2001; Acumulou: não; Número do Concurso: 273; Dezenas Sorteadas: 47, 52, 10, 27, 23, 17
Data sorteio: 02/06/2001; Acumulou: sim; Número do Concurso: 274; Dezenas Sorteadas: 11, 39, 47, 18, 13, 26
Data sorteio: 09/06/2001; Acumulou: sim; Número do Concurso: 275; Dezenas Sorteadas: 16, 30, 19, 38, 48, 37
Data sorteio: 16/06/2001; Acumulou: sim; Número do Concurso: 276; Dezenas Sorteadas: 53, 59, 39, 45, 22, 57
Data sorteio: 23/06/2001; Acumulou: sim; Número do Concurso: 277; Dezenas Sorteadas: 40, 26, 38, 04, 56, 52
Data sorteio: 30/06/2001; Acumulou: sim; Número do Concurso: 278; Dezenas Sorteadas: 22, 10, 18, 55, 15, 31
Data sorteio: 07/07/2001; Acumulou: sim; Número do Concurso: 279; Dezenas Sorteadas: 31, 59, 04, 58, 23, 47
Data sorteio: 14/07/2001; Acumulou: sim; Número do Concurso: 280; Dezenas Sorteadas: 05, 16, 30, 25, 58, 20
Data sorteio: 21/07/2001; Acumulou: não; Número do Concurso: 281; Dezenas Sorteadas: 11, 05, 47, 31, 53, 38
Data sorteio: 28/07/2001; Acumulou: não; Número do Concurso: 282; Dezenas Sorteadas: 33, 24, 36, 09, 14, 23
Data sorteio: 01/08/2001; Acumulou: não; Número do Concurso: 283; Dezenas Sorteadas: 48, 34, 28, 54, 25, 42
Data sorteio: 04/08/2001; Acumulou: não; Número do Concurso: 284; Dezenas Sorteadas: 08, 36, 14, 32, 30, 07
Data sorteio: 08/08/2001; Acumulou: sim; Número do Concurso: 285; Dezenas Sorteadas: 50, 56, 41, 12, 32, 37
Data sorteio: 11/08/2001; Acumulou: sim; Número do Concurso: 286; Dezenas Sorteadas: 44, 37, 56, 29, 47, 35
Data sorteio: 15/08/2001; Acumulou: não; Número do Concurso: 287; Dezenas Sorteadas: 60, 47, 03, 33, 25, 13
Data sorteio: 18/08/2001; Acumulou: sim; Número do Concurso: 288; Dezenas Sorteadas: 50, 09, 18, 11, 06, 17
Data sorteio: 22/08/2001; Acumulou: sim; Número do Concurso: 289; Dezenas Sorteadas: 36, 06, 30, 20, 07, 25
Data sorteio: 25/08/2001; Acumulou: sim; Número do Concurso: 290; Dezenas Sorteadas: 57, 30, 07, 25, 40, 26
Data sorteio: 29/08/2001; Acumulou: sim; Número do Concurso: 291; Dezenas Sorteadas: 22, 16, 05, 41, 18, 17
Data sorteio: 01/09/2001; Acumulou: sim; Número do Concurso: 292; Dezenas Sorteadas: 24, 34, 53, 45, 23, 13
Data sorteio: 05/09/2001; Acumulou: sim; Número do Concurso: 293; Dezenas Sorteadas: 06, 12, 35, 05, 28, 07
Data sorteio: 08/09/2001; Acumulou: não; Número do Concurso: 294; Dezenas Sorteadas: 28, 45, 41, 22, 57, 25
Data sorteio: 12/09/2001; Acumulou: sim; Número do Concurso: 295; Dezenas Sorteadas: 24, 44, 07, 31, 12, 50
Data sorteio: 15/09/2001; Acumulou: sim; Número do Concurso: 296; Dezenas Sorteadas: 20, 51, 42, 03, 52, 46
Data sorteio: 19/09/2001; Acumulou: sim; Número do Concurso: 297; Dezenas Sorteadas: 20, 28, 41, 01, 33, 36
Data sorteio: 22/09/2001; Acumulou: não; Número do Concurso: 298; Dezenas Sorteadas: 22, 34, 24, 23, 05, 60
Data sorteio: 26/09/2001; Acumulou: sim; Número do Concurso: 299; Dezenas Sorteadas: 07, 05, 02, 53, 33, 49
Data sorteio: 29/09/2001; Acumulou: sim; Número do Concurso: 300; Dezenas Sorteadas: 27, 57, 41, 38, 28, 24
Data sorteio: 03/10/2001; Acumulou: sim; Número do Concurso: 301; Dezenas Sorteadas: 58, 26, 49, 57, 48, 09
Data sorteio: 06/10/2001; Acumulou: sim; Número do Concurso: 302; Dezenas Sorteadas: 25, 40, 12, 60, 30, 41
Data sorteio: 10/10/2001; Acumulou: não; Número do Concurso: 303; Dezenas Sorteadas: 07, 13, 30, 37, 47, 17
Data sorteio: 13/10/2001; Acumulou: sim; Número do Concurso: 304; Dezenas Sorteadas: 42, 07, 11, 34, 59, 41
Data sorteio: 17/10/2001; Acumulou: sim; Número do Concurso: 305; Dezenas Sorteadas: 11, 05, 27, 60, 38, 53
Data sorteio: 20/10/2001; Acumulou: sim; Número do Concurso: 306; Dezenas Sorteadas: 30, 19, 57, 41, 56, 47
Data sorteio: 24/10/2001; Acumulou: sim; Número do Concurso: 307; Dezenas Sorteadas: 26, 17, 13, 41, 16, 44
Data sorteio: 27/10/2001; Acumulou: não; Número do Concurso: 308; Dezenas Sorteadas: 55, 25, 04, 11, 29, 39
Data sorteio: 31/10/2001; Acumulou: não; Número do Concurso: 309; Dezenas Sorteadas: 39, 50, 25, 55, 11, 04
Data sorteio: 03/11/2001; Acumulou: sim; Número do Concurso: 310; Dezenas Sorteadas: 28, 14, 29, 02, 31, 32
Data sorteio: 07/11/2001; Acumulou: sim; Número do Concurso: 311; Dezenas Sorteadas: 32, 22, 24, 41, 30, 38
Data sorteio: 10/11/2001; Acumulou: sim; Número do Concurso: 312; Dezenas Sorteadas: 14, 30, 50, 41, 47, 23
Data sorteio: 14/11/2001; Acumulou: sim; Número do Concurso: 313; Dezenas Sorteadas: 14, 38, 53, 24, 16, 37
Data sorteio: 17/11/2001; Acumulou: sim; Número do Concurso: 314; Dezenas Sorteadas: 05, 32, 40, 58, 37, 34
Data sorteio: 21/11/2001; Acumulou: não; Número do Concurso: 315; Dezenas Sorteadas: 50, 21, 43, 12, 28, 22
Data sorteio: 24/11/2001; Acumulou: sim; Número do Concurso: 316; Dezenas Sorteadas: 28, 51, 56, 06, 24, 43
Data sorteio: 28/11/2001; Acumulou: sim; Número do Concurso: 317; Dezenas Sorteadas: 27, 20, 48, 16, 30, 35
Data sorteio: 01/12/2001; Acumulou: não; Número do Concurso: 318; Dezenas Sorteadas: 19, 53, 40, 03, 31, 20
Data sorteio: 05/12/2001; Acumulou: sim; Número do Concurso: 319; Dezenas Sorteadas: 12, 16, 23, 17, 19, 48
Data sorteio: 08/12/2001; Acumulou: sim; Número do Concurso: 320; Dezenas Sorteadas: 20, 53, 47, 50, 22, 27
Data sorteio: 12/12/2001; Acumulou: sim; Número do Concurso: 321; Dezenas Sorteadas: 11, 31, 32, 48, 49, 04
Data sorteio: 15/12/2001; Acumulou: sim; Número do Concurso: 322; Dezenas Sorteadas: 18, 11, 29, 44, 47, 56
Data sorteio: 19/12/2001; Acumulou: sim; Número do Concurso: 323; Dezenas Sorteadas: 31, 49, 54, 33, 26, 40
Data sorteio: 22/12/2001; Acumulou: sim; Número do Concurso: 324; Dezenas Sorteadas: 22, 08, 30, 15, 47, 25
Data sorteio: 29/12/2001; Acumulou: não; Número do Concurso: 325; Dezenas Sorteadas: 04, 23, 03, 01, 21, 53
Data sorteio: 05/01/2002; Acumulou: sim; Número do Concurso: 326; Dezenas Sorteadas: 52, 23, 40, 51, 44, 21
Data sorteio: 09/01/2002; Acumulou: sim; Número do Concurso: 327; Dezenas Sorteadas: 46, 38, 29, 33, 32, 48
Data sorteio: 12/01/2002; Acumulou: não; Número do Concurso: 328; Dezenas Sorteadas: 51, 05, 23, 07, 14, 21
Data sorteio: 16/01/2002; Acumulou: sim; Número do Concurso: 329; Dezenas Sorteadas: 24, 11, 40, 12, 35, 10
Data sorteio: 19/01/2002; Acumulou: sim; Número do Concurso: 330; Dezenas Sorteadas: 02, 04, 23, 37, 14, 51
Data sorteio: 23/01/2002; Acumulou: sim; Número do Concurso: 331; Dezenas Sorteadas: 27, 01, 35, 20, 37, 13
Data sorteio: 26/01/2002; Acumulou: sim; Número do Concurso: 332; Dezenas Sorteadas: 28, 23, 42, 29, 44, 34
Data sorteio: 30/01/2002; Acumulou: sim; Número do Concurso: 333; Dezenas Sorteadas: 35, 27, 53, 44, 52, 04
Data sorteio: 02/02/2002; Acumulou: não; Número do Concurso: 334; Dezenas Sorteadas: 41, 26, 51, 14, 24, 23
Data sorteio: 06/02/2002; Acumulou: sim; Número do Concurso: 335; Dezenas Sorteadas: 43, 33, 57, 23, 59, 07
Data sorteio: 09/02/2002; Acumulou: sim; Número do Concurso: 336; Dezenas Sorteadas: 02, 18, 54, 22, 30, 26
Data sorteio: 16/02/2002; Acumulou: sim; Número do Concurso: 337; Dezenas Sorteadas: 31, 52, 14, 54, 16, 04
Data sorteio: 20/02/2002; Acumulou: sim; Número do Concurso: 338; Dezenas Sorteadas: 48, 46, 09, 01, 36, 04
Data sorteio: 23/02/2002; Acumulou: sim; Número do Concurso: 339; Dezenas Sorteadas: 13, 16, 12, 05, 27, 50
Data sorteio: 27/02/2002; Acumulou: sim; Número do Concurso: 340; Dezenas Sorteadas: 10, 60, 42, 09, 33, 12
Data sorteio: 02/03/2002; Acumulou: sim; Número do Concurso: 341; Dezenas Sorteadas: 56, 23, 22, 43, 16, 05
Data sorteio: 06/03/2002; Acumulou: sim; Número do Concurso: 342; Dezenas Sorteadas: 29, 49, 54, 51, 16, 34
Data sorteio: 09/03/2002; Acumulou: não; Número do Concurso: 343; Dezenas Sorteadas: 04, 06, 07, 24, 12, 41
Data sorteio: 13/03/2002; Acumulou: sim; Número do Concurso: 344; Dezenas Sorteadas: 33, 36, 12, 35, 10, 14
Data sorteio: 16/03/2002; Acumulou: não; Número do Concurso: 345; Dezenas Sorteadas: 56, 11, 58, 46, 51, 22
Data sorteio: 20/03/2002; Acumulou: sim; Número do Concurso: 346; Dezenas Sorteadas: 56, 07, 46, 60, 41, 12
Data sorteio: 23/03/2002; Acumulou: sim; Número do Concurso: 347; Dezenas Sorteadas: 26, 10, 52, 01, 12, 48
Data sorteio: 27/03/2002; Acumulou: sim; Número do Concurso: 348; Dezenas Sorteadas: 39, 40, 33, 52, 19, 30
Data sorteio: 30/03/2002; Acumulou: sim; Número do Concurso: 349; Dezenas Sorteadas: 09, 38, 32, 08, 54, 28
Data sorteio: 03/04/2002; Acumulou: sim; Número do Concurso: 350; Dezenas Sorteadas: 23, 30, 43, 10, 15, 57
Data sorteio: 06/04/2002; Acumulou: sim; Número do Concurso: 351; Dezenas Sorteadas: 15, 16, 59, 60, 24, 41
Data sorteio: 10/04/2002; Acumulou: sim; Número do Concurso: 352; Dezenas Sorteadas: 49, 07, 47, 25, 20, 44
Data sorteio: 13/04/2002; Acumulou: sim; Número do Concurso: 353; Dezenas Sorteadas: 60, 46, 30, 55, 23, 19
Data sorteio: 17/04/2002; Acumulou: não; Número do Concurso: 354; Dezenas Sorteadas: 40, 52, 38, 16, 07, 41
Data sorteio: 20/04/2002; Acumulou: sim; Número do Concurso: 355; Dezenas Sorteadas: 02, 37, 22, 60, 14, 23
Data sorteio: 24/04/2002; Acumulou: sim; Número do Concurso: 356; Dezenas Sorteadas: 54, 19, 05, 58, 56, 21
Data sorteio: 27/04/2002; Acumulou: sim; Número do Concurso: 357; Dezenas Sorteadas: 45, 53, 32, 02, 30, 35
Data sorteio: 04/05/2002; Acumulou: sim; Número do Concurso: 358; Dezenas Sorteadas: 40, 42, 32, 12, 21, 17
Data sorteio: 08/05/2002; Acumulou: sim; Número do Concurso: 359; Dezenas Sorteadas: 31, 54, 20, 29, 13, 19
Data sorteio: 11/05/2002; Acumulou: sim; Número do Concurso: 360; Dezenas Sorteadas: 47, 24, 29, 55, 53, 23
Data sorteio: 15/05/2002; Acumulou: sim; Número do Concurso: 361; Dezenas Sorteadas: 41, 28, 45, 31, 16, 59
Data sorteio: 18/05/2002; Acumulou: não; Número do Concurso: 362; Dezenas Sorteadas: 37, 20, 33, 46, 07, 56
Data sorteio: 22/05/2002; Acumulou: sim; Número do Concurso: 363; Dezenas Sorteadas: 39, 54, 29, 49, 47, 19
Data sorteio: 25/05/2002; Acumulou: não; Número do Concurso: 364; Dezenas Sorteadas: 59, 44, 29, 05, 51, 57
Data sorteio: 29/05/2002; Acumulou: não; Número do Concurso: 365; Dezenas Sorteadas: 52, 19, 34, 37, 58, 23
Data sorteio: 01/06/2002; Acumulou: sim; Número do Concurso: 366; Dezenas Sorteadas: 06, 04, 51, 07, 21, 15
Data sorteio: 05/06/2002; Acumulou: não; Número do Concurso: 367; Dezenas Sorteadas: 52, 49, 27, 33, 12, 10
Data sorteio: 08/06/2002; Acumulou: sim; Número do Concurso: 368; Dezenas Sorteadas: 13, 50, 38, 32, 44, 29
Data sorteio: 12/06/2002; Acumulou: não; Número do Concurso: 369; Dezenas Sorteadas: 21, 42, 01, 60, 35, 14
Data sorteio: 15/06/2002; Acumulou: sim; Número do Concurso: 370; Dezenas Sorteadas: 51, 42, 04, 54, 01, 40
Data sorteio: 19/06/2002; Acumulou: sim; Número do Concurso: 371; Dezenas Sorteadas: 23, 33, 39, 04, 60, 18
Data sorteio: 22/06/2002; Acumulou: não; Número do Concurso: 372; Dezenas Sorteadas: 24, 17, 46, 57, 16, 39
Data sorteio: 26/06/2002; Acumulou: sim; Número do Concurso: 373; Dezenas Sorteadas: 31, 33, 24, 10, 05, 01
Data sorteio: 29/06/2002; Acumulou: sim; Número do Concurso: 374; Dezenas Sorteadas: 54, 02, 26, 05, 44, 16
Data sorteio: 03/07/2002; Acumulou: sim; Número do Concurso: 375; Dezenas Sorteadas: 51, 09, 42, 05, 58, 01
Data sorteio: 06/07/2002; Acumulou: sim; Número do Concurso: 376; Dezenas Sorteadas: 25, 13, 10, 43, 35, 48
Data sorteio: 10/07/2002; Acumulou: sim; Número do Concurso: 377; Dezenas Sorteadas: 46, 19, 03, 45, 12, 27
Data sorteio: 13/07/2002; Acumulou: sim; Número do Concurso: 378; Dezenas Sorteadas: 55, 45, 48, 41, 05, 38
Data sorteio: 17/07/2002; Acumulou: sim; Número do Concurso: 379; Dezenas Sorteadas: 41, 55, 24, 59, 33, 40
Data sorteio: 20/07/2002; Acumulou: sim; Número do Concurso: 380; Dezenas Sorteadas: 47, 22, 13, 30, 31, 57
Data sorteio: 24/07/2002; Acumulou: sim; Número do Concurso: 381; Dezenas Sorteadas: 09, 56, 46, 28, 10, 55
Data sorteio: 27/07/2002; Acumulou: sim; Número do Concurso: 382; Dezenas Sorteadas: 54, 38, 53, 31, 37, 34
Data sorteio: 31/07/2002; Acumulou: sim; Número do Concurso: 383; Dezenas Sorteadas: 48, 22, 53, 56, 50, 14
Data sorteio: 03/08/2002; Acumulou: sim; Número do Concurso: 384; Dezenas Sorteadas: 28, 50, 47, 24, 40, 52
Data sorteio: 07/08/2002; Acumulou: não; Número do Concurso: 385; Dezenas Sorteadas: 22, 12, 24, 18, 05, 16
Data sorteio: 10/08/2002; Acumulou: sim; Número do Concurso: 386; Dezenas Sorteadas: 39, 54, 43, 36, 17, 35
Data sorteio: 14/08/2002; Acumulou: sim; Número do Concurso: 387; Dezenas Sorteadas: 29, 28, 48, 47, 43, 22
Data sorteio: 17/08/2002; Acumulou: sim; Número do Concurso: 388; Dezenas Sorteadas: 52, 48, 53, 58, 23, 36
Data sorteio: 21/08/2002; Acumulou: sim; Número do Concurso: 389; Dezenas Sorteadas: 46, 14, 54, 18, 43, 05
Data sorteio: 24/08/2002; Acumulou: não; Número do Concurso: 390; Dezenas Sorteadas: 07, 22, 34, 12, 38, 53
Data sorteio: 28/08/2002; Acumulou: sim; Número do Concurso: 391; Dezenas Sorteadas: 07, 15, 35, 16, 40, 04
Data sorteio: 31/08/2002; Acumulou: não; Número do Concurso: 392; Dezenas Sorteadas: 49, 47, 39, 31, 15, 23
Data sorteio: 04/09/2002; Acumulou: sim; Número do Concurso: 393; Dezenas Sorteadas: 12, 50, 36, 06, 35, 40
Data sorteio: 07/09/2002; Acumulou: sim; Número do Concurso: 394; Dezenas Sorteadas: 15, 49, 42, 05, 45, 35
Data sorteio: 11/09/2002; Acumulou: não; Número do Concurso: 395; Dezenas Sorteadas: 11, 58, 31, 14, 10, 20
Data sorteio: 14/09/2002; Acumulou: sim; Número do Concurso: 396; Dezenas Sorteadas: 47, 18, 06, 45, 34, 42
Data sorteio: 18/09/2002; Acumulou: sim; Número do Concurso: 397; Dezenas Sorteadas: 32, 24, 02, 05, 01, 46
Data sorteio: 21/09/2002; Acumulou: não; Número do Concurso: 398; Dezenas Sorteadas: 28, 07, 16, 37, 36, 22
Data sorteio: 25/09/2002; Acumulou: sim; Número do Concurso: 399; Dezenas Sorteadas: 59, 55, 16, 27, 47, 11
Data sorteio: 28/09/2002; Acumulou: sim; Número do Concurso: 400; Dezenas Sorteadas: 29, 59, 13, 10, 54, 28
Data sorteio: 02/10/2002; Acumulou: sim; Número do Concurso: 401; Dezenas Sorteadas: 50, 18, 44, 53, 11, 43
Data sorteio: 05/10/2002; Acumulou: sim; Número do Concurso: 402; Dezenas Sorteadas: 27, 43, 58, 05, 16, 56
Data sorteio: 09/10/2002; Acumulou: sim; Número do Concurso: 403; Dezenas Sorteadas: 46, 31, 07, 16, 60, 27
Data sorteio: 12/10/2002; Acumulou: sim; Número do Concurso: 404; Dezenas Sorteadas: 24, 38, 58, 01, 40, 28
Data sorteio: 16/10/2002; Acumulou: sim; Número do Concurso: 405; Dezenas Sorteadas: 57, 60, 34, 24, 29, 47
Data sorteio: 19/10/2002; Acumulou: sim; Número do Concurso: 406; Dezenas Sorteadas: 47, 32, 48, 12, 38, 02
Data sorteio: 23/10/2002; Acumulou: sim; Número do Concurso: 407; Dezenas Sorteadas: 49, 02, 18, 51, 22, 57
Data sorteio: 26/10/2002; Acumulou: não; Número do Concurso: 408; Dezenas Sorteadas: 49, 44, 33, 28, 56, 14
Data sorteio: 30/10/2002; Acumulou: sim; Número do Concurso: 409; Dezenas Sorteadas: 26, 49, 25, 18, 31, 34
Data sorteio: 02/11/2002; Acumulou: sim; Número do Concurso: 410; Dezenas Sorteadas: 31, 55, 36, 24, 08, 38
